drug1_id,drug2_id,drug1_name,drug2_name,interaction_type
DB00091,DB00359,Cyclosporine,Sulfadiazine,nephrotoxic activities
DB00091,DB01015,Cyclosporine,Sulfamethoxazole,nephrotoxic activities
DB00091,DB01244,Cyclosporine,Bepridil,therapeutic efficacy
DB00091,DB09231,Cyclosporine,Benidipine,therapeutic efficacy
DB00091,DB09232,Cyclosporine,Cilnidipine,therapeutic efficacy
DB00091,DB00555,Cyclosporine,Lamotrigine,therapeutic efficacy
DB00091,DB00996,Cyclosporine,Gabapentin,therapeutic efficacy
DB00091,DB09090,Cyclosporine,Pinaverium,therapeutic efficacy
DB00091,DB09238,Cyclosporine,Manidipine,therapeutic efficacy
DB00091,DB09235,Cyclosporine,Efonidipine,therapeutic efficacy
DB00091,DB00653,Cyclosporine,Magnesium sulfate,therapeutic efficacy
DB00091,DB01427,Cyclosporine,Amrinone,therapeutic efficacy
DB00091,DB08992,Cyclosporine,Eperisone,therapeutic efficacy
DB00091,DB09230,Cyclosporine,Azelnidipine,therapeutic efficacy
DB00091,DB05246,Cyclosporine,Methsuximide,therapeutic efficacy
DB00091,DB04842,Cyclosporine,Fluspirilene,therapeutic efficacy
DB00091,DB04838,Cyclosporine,Cyclandelate,therapeutic efficacy
DB00091,DB01202,Cyclosporine,Levetiracetam,therapeutic efficacy
DB00091,DB09089,Cyclosporine,Trimebutine,therapeutic efficacy
DB00091,DB06152,Cyclosporine,Nylidrin,therapeutic efficacy
DB00091,DB09229,Cyclosporine,Aranidipine,therapeutic efficacy
DB00091,DB00825,Cyclosporine,Menthol,therapeutic efficacy
DB00091,DB00177,Cyclosporine,Valsartan,hyperkalemic activities
DB00091,DB00275,Cyclosporine,Olmesartan,hyperkalemic activities
DB00091,DB00796,Cyclosporine,Candesartan cilexetil,hyperkalemic activities
DB00091,DB00876,Cyclosporine,Eprosartan,hyperkalemic activities
DB00091,DB00966,Cyclosporine,Telmisartan,hyperkalemic activities
DB00091,DB01029,Cyclosporine,Irbesartan,hyperkalemic activities
DB00091,DB01349,Cyclosporine,Tasosartan,hyperkalemic activities
DB00091,DB08822,Cyclosporine,Azilsartan medoxomil,hyperkalemic activities
DB00091,DB09292,Cyclosporine,Sacubitril,hyperkalemic activities
DB00091,DB00819,Cyclosporine,Acetazolamide,serum concentration
DB00091,DB00681,Cyclosporine,Amphotericin B,nephrotoxic activities
DB00091,DB00673,Cyclosporine,Aprepitant,serum concentration
DB00091,DB06413,Cyclosporine,Armodafinil,serum concentration
DB00091,DB01200,Cyclosporine,Bromocriptine,serum concentration
DB00091,DB00531,Cyclosporine,Cyclophosphamide,immunosuppressive activities
DB00091,DB01254,Cyclosporine,Dasatinib,serum concentration
DB00093,DB13967,Felypressin,Patent Blue,therapeutic efficacy
DB00104,DB09063,Octreotide,Ceritinib,bradycardic activities
DB00104,DB13985,Octreotide,Lutetium Lu 177 dotatate,therapeutic efficacy
DB00104,DB00834,Octreotide,Mifepristone,QTc-prolonging activities
DB00104,DB00204,Octreotide,Dofetilide,QTc-prolonging activities
DB00104,DB00215,Octreotide,Citalopram,QTc-prolonging activities
DB00104,DB00246,Octreotide,Ziprasidone,QTc-prolonging activities
DB00104,DB00261,Octreotide,Anagrelide,QTc-prolonging activities
DB00104,DB00280,Octreotide,Disopyramide,QTc-prolonging activities
DB00104,DB00308,Octreotide,Ibutilide,QTc-prolonging activities
DB00104,DB00468,Octreotide,Quinine,QTc-prolonging activities
DB00104,DB00472,Octreotide,Fluoxetine,QTc-prolonging activities
DB00104,DB00489,Octreotide,Sotalol,QTc-prolonging activities
DB00104,DB00539,Octreotide,Toremifene,QTc-prolonging activities
DB00104,DB00604,Octreotide,Cisapride,QTc-prolonging activities
DB00104,DB00679,Octreotide,Thioridazine,QTc-prolonging activities
DB00104,DB00875,Octreotide,Flupentixol,QTc-prolonging activities
DB00104,DB00908,Octreotide,Quinidine,QTc-prolonging activities
DB00104,DB01035,Octreotide,Procainamide,QTc-prolonging activities
DB00104,DB01100,Octreotide,Pimozide,QTc-prolonging activities
DB00104,DB01118,Octreotide,Amiodarone,QTc-prolonging activities
DB00104,DB01169,Octreotide,Arsenic trioxide,QTc-prolonging activities
DB00104,DB01175,Octreotide,Escitalopram,QTc-prolonging activities
DB00104,DB01184,Octreotide,Domperidone,QTc-prolonging activities
DB00104,DB01224,Octreotide,Quetiapine,QTc-prolonging activities
DB00104,DB01267,Octreotide,Paliperidone,QTc-prolonging activities
DB00104,DB01601,Octreotide,Lopinavir,QTc-prolonging activities
DB00104,DB01624,Octreotide,Zuclopenthixol,QTc-prolonging activities
DB00104,DB04844,Octreotide,Tetrabenazine,QTc-prolonging activities
DB00104,DB04855,Octreotide,Dronedarone,QTc-prolonging activities
DB00104,DB04868,Octreotide,Nilotinib,QTc-prolonging activities
DB00104,DB04946,Octreotide,Iloperidone,QTc-prolonging activities
DB00104,DB05294,Octreotide,Vandetanib,QTc-prolonging activities
DB00104,DB06216,Octreotide,Asenapine,QTc-prolonging activities
DB00104,DB06697,Octreotide,Artemether,QTc-prolonging activities
DB00104,DB06708,Octreotide,Lumefantrine,QTc-prolonging activities
DB00104,DB08881,Octreotide,Vemurafenib,QTc-prolonging activities
DB00104,DB09039,Octreotide,Eliglustat,QTc-prolonging activities
DB00104,DB13925,Octreotide,Dotatate gallium Ga-68,therapeutic efficacy
DB00104,DB01229,Octreotide,Paclitaxel,risk or severity of adverse effects
DB00104,DB01248,Octreotide,Docetaxel,risk or severity of adverse effects
DB00104,DB06772,Octreotide,Cabazitaxel,risk or severity of adverse effects
DB00104,DB00390,Octreotide,Digoxin,cardiotoxic activities
DB00104,DB00511,Octreotide,Acetyldigitoxin,cardiotoxic activities
DB00104,DB01078,Octreotide,Deslanoside,cardiotoxic activities
DB00104,DB01092,Octreotide,Ouabain,cardiotoxic activities
DB00104,DB01396,Octreotide,Digitoxin,cardiotoxic activities
DB00104,DB01158,Octreotide,Bretylium,bradycardic activities
DB00104,DB01200,Octreotide,Bromocriptine,serum concentration
DB00104,DB00531,Octreotide,Cyclophosphamide,cardiotoxic activities
DB00104,DB00318,Octreotide,Codeine,metabolism
DB00104,DB09083,Octreotide,Ivabradine,bradycardic activities
DB00104,DB06218,Octreotide,Lacosamide,atrioventricular blocking (AV block) activities
DB00104,DB08877,Octreotide,Ruxolitinib,bradycardic activities
DB00104,DB08895,Octreotide,Tofacitinib,bradycardic activities
DB00104,DB00199,Octreotide,Erythromycin,QTc-prolonging activities
DB00104,DB00207,Octreotide,Azithromycin,QTc-prolonging activities
DB00104,DB00218,Octreotide,Moxifloxacin,QTc-prolonging activities
DB00104,DB00263,Octreotide,Sulfisoxazole,QTc-prolonging activities
DB00104,DB00333,Octreotide,Methadone,QTc-prolonging activities
DB00104,DB00363,Octreotide,Clozapine,QTc-prolonging activities
DB00104,DB00420,Octreotide,Promazine,QTc-prolonging activities
DB00104,DB00450,Octreotide,Droperidol,QTc-prolonging activities
DB00104,DB00477,Octreotide,Chlorpromazine,QTc-prolonging activities
DB00104,DB00502,Octreotide,Haloperidol,QTc-prolonging activities
DB00104,DB00537,Octreotide,Ciprofloxacin,QTc-prolonging activities
DB00104,DB00556,Octreotide,Perflutren,QTc-prolonging activities
DB00104,DB00608,Octreotide,Chloroquine,QTc-prolonging activities
DB00104,DB00738,Octreotide,Pentamidine,QTc-prolonging activities
DB00104,DB00743,Octreotide,Gadobenic acid,QTc-prolonging activities
DB00104,DB00757,Octreotide,Dolasetron,QTc-prolonging activities
DB00104,DB00889,Octreotide,Granisetron,QTc-prolonging activities
DB00104,DB00904,Octreotide,Ondansetron,QTc-prolonging activities
DB00104,DB00976,Octreotide,Telithromycin,QTc-prolonging activities
DB00104,DB01087,Octreotide,Primaquine,QTc-prolonging activities
DB00104,DB01137,Octreotide,Levofloxacin,QTc-prolonging activities
DB00104,DB01155,Octreotide,Gemifloxacin,QTc-prolonging activities
DB00104,DB01165,Octreotide,Ofloxacin,QTc-prolonging activities
DB00104,DB01182,Octreotide,Propafenone,QTc-prolonging activities
DB00104,DB01195,Octreotide,Flecainide,QTc-prolonging activities
DB00104,DB01211,Octreotide,Clarithromycin,QTc-prolonging activities
DB00104,DB01232,Octreotide,Saquinavir,QTc-prolonging activities
DB00104,DB06402,Octreotide,Telavancin,QTc-prolonging activities
DB00104,DB06589,Octreotide,Pazopanib,QTc-prolonging activities
DB00104,DB06603,Octreotide,Panobinostat,QTc-prolonging activities
DB00104,DB08865,Octreotide,Crizotinib,QTc-prolonging activities
DB00104,DB08903,Octreotide,Bedaquiline,QTc-prolonging activities
DB00104,DB09078,Octreotide,Lenvatinib,QTc-prolonging activities
DB00104,DB00222,Octreotide,Glimepiride,hypoglycemic activities
DB00104,DB00359,Octreotide,Sulfadiazine,hypoglycemic activities
DB00104,DB00672,Octreotide,Chlorpropamide,hypoglycemic activities
DB00104,DB00731,Octreotide,Nateglinide,hypoglycemic activities
DB00104,DB00839,Octreotide,Tolazamide,hypoglycemic activities
DB00104,DB00912,Octreotide,Repaglinide,hypoglycemic activities
DB00104,DB01015,Octreotide,Sulfamethoxazole,hypoglycemic activities
DB00104,DB01016,Octreotide,Glyburide,hypoglycemic activities
DB00104,DB01067,Octreotide,Glipizide,hypoglycemic activities
DB00104,DB01120,Octreotide,Gliclazide,hypoglycemic activities
DB00104,DB01124,Octreotide,Tolbutamide,hypoglycemic activities
DB00104,DB01268,Octreotide,Sunitinib,hypoglycemic activities
DB00104,DB06663,Octreotide,Pasireotide,hypoglycemic activities
DB00104,DB06791,Octreotide,Lanreotide,hypoglycemic activities
DB00104,DB00187,Octreotide,Esmolol,bradycardic activities
DB00104,DB00195,Octreotide,Betaxolol,bradycardic activities
DB00104,DB00264,Octreotide,Metoprolol,bradycardic activities
DB00104,DB00335,Octreotide,Atenolol,bradycardic activities
DB00104,DB00343,Octreotide,Diltiazem,bradycardic activities
DB00104,DB00373,Octreotide,Timolol,bradycardic activities
DB00104,DB00436,Octreotide,Bendroflumethiazide,bradycardic activities
DB00104,DB00521,Octreotide,Carteolol,bradycardic activities
DB00104,DB00571,Octreotide,Propranolol,bradycardic activities
DB00104,DB00575,Octreotide,Clonidine,bradycardic activities
DB00104,DB00598,Octreotide,Labetalol,bradycardic activities
DB00104,DB00612,Octreotide,Bisoprolol,bradycardic activities
DB00104,DB00633,Octreotide,Dexmedetomidine,bradycardic activities
DB00104,DB00661,Octreotide,Verapamil,bradycardic activities
DB00104,DB00674,Octreotide,Galantamine,bradycardic activities
DB00104,DB00697,Octreotide,Tizanidine,bradycardic activities
DB00104,DB00708,Octreotide,Sufentanil,bradycardic activities
DB00104,DB00843,Octreotide,Donepezil,bradycardic activities
DB00104,DB00960,Octreotide,Pindolol,bradycardic activities
DB00104,DB00968,Octreotide,Methyldopa,bradycardic activities
DB00104,DB00989,Octreotide,Rivastigmine,bradycardic activities
DB00104,DB01018,Octreotide,Guanfacine,bradycardic activities
DB00104,DB01136,Octreotide,Carvedilol,bradycardic activities
DB00104,DB01193,Octreotide,Acebutolol,bradycardic activities
DB00104,DB01203,Octreotide,Nadolol,bradycardic activities
DB00104,DB01210,Octreotide,Levobunolol,bradycardic activities
DB00104,DB01214,Octreotide,Metipranolol,bradycardic activities
DB00104,DB01359,Octreotide,Penbutolol,bradycardic activities
DB00104,DB04861,Octreotide,Nebivolol,bradycardic activities
DB00104,DB08868,Octreotide,Fingolimod,bradycardic activities
DB00104,DB00284,Octreotide,Acarbose,therapeutic efficacy
DB00104,DB00331,Octreotide,Metformin,therapeutic efficacy
DB00104,DB00412,Octreotide,Rosiglitazone,therapeutic efficacy
DB00104,DB00414,Octreotide,Acetohexamide,therapeutic efficacy
DB00104,DB00419,Octreotide,Miglustat,therapeutic efficacy
DB00104,DB00491,Octreotide,Miglitol,therapeutic efficacy
DB00104,DB00914,Octreotide,Phenformin,therapeutic efficacy
DB00104,DB01132,Octreotide,Pioglitazone,therapeutic efficacy
DB00104,DB01251,Octreotide,Gliquidone,therapeutic efficacy
DB00104,DB01252,Octreotide,Mitiglinide,therapeutic efficacy
DB00104,DB01261,Octreotide,Sitagliptin,therapeutic efficacy
DB00104,DB01278,Octreotide,Pramlintide,therapeutic efficacy
DB00104,DB04876,Octreotide,Vildagliptin,therapeutic efficacy
DB00104,DB04878,Octreotide,Voglibose,therapeutic efficacy
DB00104,DB06203,Octreotide,Alogliptin,therapeutic efficacy
DB00104,DB06335,Octreotide,Saxagliptin,therapeutic efficacy
DB00104,DB08882,Octreotide,Linagliptin,therapeutic efficacy
DB00104,DB08907,Octreotide,Canagliflozin,therapeutic efficacy
DB00104,DB09038,Octreotide,Empagliflozin,therapeutic efficacy
DB00115,DB00446,Cyanocobalamin,Chloramphenicol,therapeutic efficacy
DB00115,DB01394,Cyanocobalamin,Colchicine,serum concentration
DB00120,DB04817,L-Phenylalanine,Metamizole,risk or severity of myelosuppression
DB00120,DB00337,L-Phenylalanine,Pimecrolimus,risk or severity of adverse effects
DB00120,DB08895,L-Phenylalanine,Tofacitinib,immunosuppressive activities
DB00120,DB00864,L-Phenylalanine,Tacrolimus,immunosuppressive activities
DB00120,DB00363,L-Phenylalanine,Clozapine,risk or severity of adverse effects
DB00120,DB01097,L-Phenylalanine,Leflunomide,risk or severity of adverse effects
DB00120,DB08868,L-Phenylalanine,Fingolimod,immunosuppressive activities
DB00120,DB01656,L-Phenylalanine,Roflumilast,immunosuppressive activities
DB00122,DB11633,Choline,Isavuconazole,serum concentration
DB00122,DB09343,Choline,Tipiracil,serum concentration
DB00122,DB01156,Choline,Bupropion,serum concentration
DB00126,DB06723,Vitamin C,Aluminum hydroxide,absorption
DB00126,DB00188,Vitamin C,Bortezomib,therapeutic efficacy
DB00126,DB09130,Vitamin C,Copper,serum concentration
DB00126,DB00746,Vitamin C,Deferoxamine,risk or severity of adverse effects
DB00126,DB00852,Vitamin C,Pseudoephedrine,serum concentration
DB00126,DB00937,Vitamin C,Diethylpropion,serum concentration
DB00126,DB01255,Vitamin C,Lisdexamfetamine,serum concentration
DB00126,DB01576,Vitamin C,Dextroamphetamine,serum concentration
DB00126,DB00182,Vitamin C,Amphetamine,serum concentration
DB00126,DB00191,Vitamin C,Phentermine,serum concentration
DB00126,DB00865,Vitamin C,Benzphetamine,serum concentration
DB00126,DB01365,Vitamin C,Mephentermine,serum concentration
DB00126,DB01577,Vitamin C,Methamphetamine,serum concentration
DB00126,DB09352,Vitamin C,Hydroxyamphetamine,serum concentration
DB00126,DB00255,Vitamin C,Diethylstilbestrol,serum concentration
DB00126,DB00655,Vitamin C,Estrone,serum concentration
DB00126,DB00783,Vitamin C,Estradiol,serum concentration
DB00126,DB00890,Vitamin C,Dienestrol,serum concentration
DB00126,DB00977,Vitamin C,Ethinyl Estradiol,serum concentration
DB00126,DB01357,Vitamin C,Mestranol,serum concentration
DB00126,DB04575,Vitamin C,Quinestrol,serum concentration
DB00126,DB04573,Vitamin C,Estriol,serum concentration
DB00126,DB09070,Vitamin C,Tibolone,serum concentration
DB00126,DB13952,Vitamin C,Estradiol acetate,serum concentration
DB00126,DB13954,Vitamin C,Estradiol cypionate,serum concentration
DB00126,DB13956,Vitamin C,Estradiol valerate,serum concentration
DB00126,DB06401,Vitamin C,Bazedoxifene,serum concentration
DB00130,DB00581,L-Glutamine,Lactulose,therapeutic efficacy
DB00134,DB01235,Methionine,Levodopa,therapeutic efficacy
DB00136,DB08864,Calcitriol,Rilpivirine,serum concentration
DB00136,DB06723,Calcitriol,Aluminum hydroxide,serum concentration
DB00136,DB00364,Calcitriol,Sucralfate,serum concentration
DB00136,DB02703,Calcitriol,Fusidic Acid,serum concentration
DB00136,DB09195,Calcitriol,Lorpiprazole,serum concentration
DB00136,DB06410,Calcitriol,Doxercalciferol,risk or severity of adverse effects
DB00136,DB00910,Calcitriol,Paricalcitol,risk or severity of adverse effects
DB00136,DB00146,Calcitriol,Calcidiol,risk or severity of adverse effects
DB00136,DB00153,Calcitriol,Ergocalciferol,risk or severity of adverse effects
DB00136,DB01070,Calcitriol,Dihydrotachysterol,risk or severity of adverse effects
DB00136,DB02300,Calcitriol,Calcipotriol,risk or severity of adverse effects
DB00136,DB00169,Calcitriol,Cholecalciferol,risk or severity of adverse effects
DB00136,DB01436,Calcitriol,Alfacalcidol,risk or severity of adverse effects
DB00136,DB00872,Calcitriol,Conivaptan,serum concentration
DB00136,DB11642,Calcitriol,Pitolisant,serum concentration
DB00136,DB11633,Calcitriol,Isavuconazole,serum concentration
DB00136,DB00648,Calcitriol,Mitotane,serum concentration
DB00136,DB11586,Calcitriol,Asunaprevir,serum concentration
DB00136,DB08881,Calcitriol,Vemurafenib,serum concentration
DB00136,DB09118,Calcitriol,Stiripentol,serum concentration
DB00136,DB01238,Calcitriol,Aripiprazole,serum concentration
DB00136,DB00238,Calcitriol,Nevirapine,metabolism
DB00136,DB00615,Calcitriol,Rifabutin,metabolism
DB00136,DB01045,Calcitriol,Rifampicin,metabolism
DB00136,DB00564,Calcitriol,Carbamazepine,metabolism
DB00136,DB01320,Calcitriol,Fosphenytoin,metabolism
DB00136,DB00312,Calcitriol,Pentobarbital,metabolism
DB00136,DB01174,Calcitriol,Phenobarbital,metabolism
DB00136,DB00252,Calcitriol,Phenytoin,metabolism
DB00136,DB00794,Calcitriol,Primidone,metabolism
DB00136,DB01201,Calcitriol,Rifapentine,metabolism
DB00136,DB09280,Calcitriol,Lumacaftor,metabolism
DB00136,DB00220,Calcitriol,Nelfinavir,metabolism
DB00136,DB00224,Calcitriol,Indinavir,metabolism
DB00136,DB00582,Calcitriol,Voriconazole,metabolism
DB00136,DB00976,Calcitriol,Telithromycin,metabolism
DB00136,DB01026,Calcitriol,Ketoconazole,metabolism
DB00136,DB01072,Calcitriol,Atazanavir,metabolism
DB00136,DB01149,Calcitriol,Nefazodone,metabolism
DB00136,DB01167,Calcitriol,Itraconazole,metabolism
DB00136,DB01211,Calcitriol,Clarithromycin,metabolism
DB00136,DB01232,Calcitriol,Saquinavir,metabolism
DB00136,DB01264,Calcitriol,Darunavir,metabolism
DB00136,DB01263,Calcitriol,Posaconazole,metabolism
DB00136,DB01601,Calcitriol,Lopinavir,metabolism
DB00136,DB01118,Calcitriol,Amiodarone,metabolism
DB00136,DB05521,Calcitriol,Telaprevir,metabolism
DB00136,DB08873,Calcitriol,Boceprevir,metabolism
DB00136,DB09054,Calcitriol,Idelalisib,metabolism
DB00136,DB09065,Calcitriol,Cobicistat,metabolism
DB00136,DB11672,Calcitriol,Curcumin,metabolism
DB00136,DB00834,Calcitriol,Mifepristone,serum concentration
DB00136,DB01083,Calcitriol,Orlistat,serum concentration
DB00136,DB00653,Calcitriol,Magnesium sulfate,serum concentration
DB00136,DB01377,Calcitriol,Magnesium oxide,serum concentration
DB00136,DB01397,Calcitriol,Magnesium salicylate,serum concentration
DB00136,DB09104,Calcitriol,Magnesium hydroxide,serum concentration
DB00136,DB08899,Calcitriol,Enzalutamide,serum concentration
DB00136,DB06290,Calcitriol,Simeprevir,serum concentration
DB00136,DB11901,Calcitriol,Apalutamide,serum concentration
DB00136,DB00232,Calcitriol,Methyclothiazide,risk or severity of hyperkalemia
DB00136,DB00880,Calcitriol,Chlorothiazide,risk or severity of hyperkalemia
DB00136,DB00999,Calcitriol,Hydrochlorothiazide,risk or severity of hyperkalemia
DB00136,DB00310,Calcitriol,Chlorthalidone,risk or severity of hyperkalemia
DB00136,DB00436,Calcitriol,Bendroflumethiazide,risk or severity of hyperkalemia
DB00136,DB00524,Calcitriol,Metolazone,risk or severity of hyperkalemia
DB00136,DB00774,Calcitriol,Hydroflumethiazide,risk or severity of hyperkalemia
DB00136,DB00808,Calcitriol,Indapamide,risk or severity of hyperkalemia
DB00136,DB01021,Calcitriol,Trichlormethiazide,risk or severity of hyperkalemia
DB00136,DB01324,Calcitriol,Polythiazide,risk or severity of hyperkalemia
DB00136,DB01325,Calcitriol,Quinethazone,risk or severity of hyperkalemia
DB00136,DB13532,Calcitriol,Cyclopenthiazide,risk or severity of hyperkalemia
DB00136,DB00562,Calcitriol,Benzthiazide,risk or severity of hyperkalemia
DB00136,DB08912,Calcitriol,Dabrafenib,serum concentration
DB00136,DB01609,Calcitriol,Deferasirox,serum concentration
DB00136,DB06717,Calcitriol,Fosaprepitant,serum concentration
DB00136,DB00180,Calcitriol,Flunisolide,therapeutic efficacy
DB00136,DB00588,Calcitriol,Fluticasone propionate,therapeutic efficacy
DB00136,DB00764,Calcitriol,Mometasone,therapeutic efficacy
DB00136,DB00873,Calcitriol,Loteprednol,therapeutic efficacy
DB00136,DB08906,Calcitriol,Fluticasone furoate,therapeutic efficacy
DB00136,DB13158,Calcitriol,Clobetasone,therapeutic efficacy
DB00136,DB00596,Calcitriol,Ulobetasol,therapeutic efficacy
DB00136,DB01260,Calcitriol,Desonide,therapeutic efficacy
DB00136,DB06786,Calcitriol,Halcinonide,therapeutic efficacy
DB00136,DB11921,Calcitriol,Deflazacort,therapeutic efficacy
DB00136,DB13867,Calcitriol,Fluticasone,therapeutic efficacy
